listing_id,available_date,available,price,minimum_nights,maximum_nights
17664041,2020/10/19,f,350,3,1125
17909373,2020/10/19,f,275,3,1125
17121196,2020/10/21,f,450,90,99
17665178,2020/10/20,f,79,1,10
17911855,2020/10/20,f,95,30,365
17121999,2020/10/19,f,77,1,7
17912468,2020/10/20,f,300,30,1125
17678915,2020/10/21,f,27,3,15
17682020,2020/10/19,f,145,2,7
17682782,2020/10/20,f,200,1,7
17123449,2020/10/20,f,900,2,6
17927374,2020/10/20,f,83,2,1125
17683608,2020/10/21,f,150,2,1125
17684743,2020/10/19,f,70,1,1125
17928222,2020/10/19,f,45,3,90
17686242,2020/10/24,f,39,2,100
17125311,2020/10/21,f,30,2,45
17125858,2020/10/19,f,45,1,10
17130373,2020/10/22,f,32,,
17977048,2020/10/20,t,125,1,1125
17688918,2020/10/19,f,29,1,6
